Year,Municipality,Population,Mortality_per_1000,Infant_mortality_per_1000,Births_per_1000,Unemployed_total,Average_income,Pharmacies_total,Crime_type,Crimes,Marriages_per_1000,Divorces_per_1000
2024.0,Fundao,27285.0,15.7,0.0,6.2,682.0,1186.9,10.0,Total,1159.0,3.7,1.4
2024.0,Gaviao,3263.0,34.9,0.0,3.9,79.0,1252.5,4.0,Contra As Pessoas,21.0,3.9,0.0
2024.0,Gaviao,3263.0,34.9,0.0,3.9,79.0,1252.5,4.0,Contra O Patrimonio,65.0,3.9,0.0
2024.0,Gaviao,3263.0,34.9,0.0,3.9,79.0,1252.5,4.0,Contra A Vida Em Sociedade,12.0,3.9,0.0
2024.0,Gaviao,3263.0,34.9,0.0,3.9,79.0,1252.5,4.0,Contra O Estado,3.0,3.9,0.0
2024.0,Gaviao,3263.0,34.9,0.0,3.9,79.0,1252.5,4.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.9,0.0
2024.0,Gaviao,3263.0,34.9,0.0,3.9,79.0,1252.5,4.0,Contra Animais Companhia,,3.9,0.0
2024.0,Gaviao,3263.0,34.9,0.0,3.9,79.0,1252.5,4.0,Legislacao Avulsa E Outros,,3.9,0.0
2024.0,Gaviao,3263.0,34.9,0.0,3.9,79.0,1252.5,4.0,Total,105.0,3.9,0.0
2024.0,Gois,3822.0,21.5,0.0,6.0,104.0,1001.0,2.0,Contra As Pessoas,30.0,1.3,0.5
2024.0,Gois,3822.0,21.5,0.0,6.0,104.0,1001.0,2.0,Contra O Patrimonio,46.0,1.3,0.5
2024.0,Gois,3822.0,21.5,0.0,6.0,104.0,1001.0,2.0,Contra A Vida Em Sociedade,12.0,1.3,0.5
2024.0,Gois,3822.0,21.5,0.0,6.0,104.0,1001.0,2.0,Contra O Estado,,1.3,0.5
2024.0,Gois,3822.0,21.5,0.0,6.0,104.0,1001.0,2.0,"Contra A Identidade Cultural, Integridade Pessoal",4.0,1.3,0.5
2024.0,Gois,3822.0,21.5,0.0,6.0,104.0,1001.0,2.0,Contra Animais Companhia,0.0,1.3,0.5
2024.0,Gois,3822.0,21.5,0.0,6.0,104.0,1001.0,2.0,Legislacao Avulsa E Outros,,1.3,0.5
2024.0,Gois,3822.0,21.5,0.0,6.0,104.0,1001.0,2.0,Total,96.0,1.3,0.5
2024.0,Golega,5488.0,15.4,0.0,6.0,81.0,1224.7,3.0,Contra As Pessoas,43.0,17.0,2.6
2024.0,Golega,5488.0,15.4,0.0,6.0,81.0,1224.7,3.0,Contra O Patrimonio,102.0,17.0,2.6
2024.0,Golega,5488.0,15.4,0.0,6.0,81.0,1224.7,3.0,Contra A Vida Em Sociedade,32.0,17.0,2.6
2024.0,Golega,5488.0,15.4,0.0,6.0,81.0,1224.7,3.0,Contra O Estado,5.0,17.0,2.6
2024.0,Golega,5488.0,15.4,0.0,6.0,81.0,1224.7,3.0,"Contra A Identidade Cultural, Integridade Pessoal",,17.0,2.6
2024.0,Golega,5488.0,15.4,0.0,6.0,81.0,1224.7,3.0,Contra Animais Companhia,0.0,17.0,2.6
2024.0,Golega,5488.0,15.4,0.0,6.0,81.0,1224.7,3.0,Legislacao Avulsa E Outros,4.0,17.0,2.6
2024.0,Golega,5488.0,15.4,0.0,6.0,81.0,1224.7,3.0,Total,186.0,17.0,2.6
2024.0,Gondomar,169388.0,9.6,2.6,6.8,5410.0,1222.9,34.0,Contra As Pessoas,1096.0,2.0,1.8
2024.0,Gondomar,169388.0,9.6,2.6,6.8,5410.0,1222.9,34.0,Contra O Patrimonio,1714.0,2.0,1.8
2024.0,Gondomar,169388.0,9.6,2.6,6.8,5410.0,1222.9,34.0,Contra A Vida Em Sociedade,254.0,2.0,1.8
2024.0,Gondomar,169388.0,9.6,2.6,6.8,5410.0,1222.9,34.0,Contra O Estado,36.0,2.0,1.8
2024.0,Gondomar,169388.0,9.6,2.6,6.8,5410.0,1222.9,34.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.0,1.8
2024.0,Gondomar,169388.0,9.6,2.6,6.8,5410.0,1222.9,34.0,Contra Animais Companhia,17.0,2.0,1.8
2024.0,Gondomar,169388.0,9.6,2.6,6.8,5410.0,1222.9,34.0,Legislacao Avulsa E Outros,137.0,2.0,1.8
2024.0,Gondomar,169388.0,9.6,2.6,6.8,5410.0,1222.9,34.0,Total,3256.0,2.0,1.8
2024.0,Gouveia,12301.0,18.7,0.0,4.9,326.0,1098.8,8.0,Contra As Pessoas,103.0,2.5,1.9
2024.0,Gouveia,12301.0,18.7,0.0,4.9,326.0,1098.8,8.0,Contra O Patrimonio,128.0,2.5,1.9
2024.0,Gouveia,12301.0,18.7,0.0,4.9,326.0,1098.8,8.0,Contra A Vida Em Sociedade,38.0,2.5,1.9
2024.0,Gouveia,12301.0,18.7,0.0,4.9,326.0,1098.8,8.0,Contra O Estado,,2.5,1.9
2024.0,Gouveia,12301.0,18.7,0.0,4.9,326.0,1098.8,8.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.5,1.9
2024.0,Gouveia,12301.0,18.7,0.0,4.9,326.0,1098.8,8.0,Contra Animais Companhia,,2.5,1.9
2024.0,Gouveia,12301.0,18.7,0.0,4.9,326.0,1098.8,8.0,Legislacao Avulsa E Outros,23.0,2.5,1.9
2024.0,Gouveia,12301.0,18.7,0.0,4.9,326.0,1098.8,8.0,Total,299.0,2.5,1.9
2024.0,Grandola,14226.0,15.1,0.0,10.0,207.0,1408.7,5.0,Contra As Pessoas,194.0,3.7,1.3
2024.0,Grandola,14226.0,15.1,0.0,10.0,207.0,1408.7,5.0,Contra O Patrimonio,330.0,3.7,1.3
2024.0,Grandola,14226.0,15.1,0.0,10.0,207.0,1408.7,5.0,Contra A Vida Em Sociedade,97.0,3.7,1.3
2024.0,Grandola,14226.0,15.1,0.0,10.0,207.0,1408.7,5.0,Contra O Estado,22.0,3.7,1.3
2024.0,Grandola,14226.0,15.1,0.0,10.0,207.0,1408.7,5.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.7,1.3
2024.0,Grandola,14226.0,15.1,0.0,10.0,207.0,1408.7,5.0,Contra Animais Companhia,8.0,3.7,1.3
2024.0,Grandola,14226.0,15.1,0.0,10.0,207.0,1408.7,5.0,Legislacao Avulsa E Outros,63.0,3.7,1.3
2024.0,Grandola,14226.0,15.1,0.0,10.0,207.0,1408.7,5.0,Total,714.0,3.7,1.3
2024.0,Guarda,40046.0,13.4,0.0,6.8,993.0,1330.6,13.0,Contra As Pessoas,297.0,3.0,1.2
2024.0,Guarda,40046.0,13.4,0.0,6.8,993.0,1330.6,13.0,Contra O Patrimonio,382.0,3.0,1.2
2024.0,Guarda,40046.0,13.4,0.0,6.8,993.0,1330.6,13.0,Contra A Vida Em Sociedade,186.0,3.0,1.2
2024.0,Guarda,40046.0,13.4,0.0,6.8,993.0,1330.6,13.0,Contra O Estado,28.0,3.0,1.2
2024.0,Guarda,40046.0,13.4,0.0,6.8,993.0,1330.6,13.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.0,1.2
2024.0,Guarda,40046.0,13.4,0.0,6.8,993.0,1330.6,13.0,Contra Animais Companhia,12.0,3.0,1.2
2024.0,Guarda,40046.0,13.4,0.0,6.8,993.0,1330.6,13.0,Legislacao Avulsa E Outros,83.0,3.0,1.2
2024.0,Guarda,40046.0,13.4,0.0,6.8,993.0,1330.6,13.0,Total,988.0,3.0,1.2
2024.0,Guimaraes,156513.0,8.9,1.8,7.2,6602.0,1179.0,35.0,Contra As Pessoas,1007.0,2.2,1.7
2024.0,Guimaraes,156513.0,8.9,1.8,7.2,6602.0,1179.0,35.0,Contra O Patrimonio,1401.0,2.2,1.7
2024.0,Guimaraes,156513.0,8.9,1.8,7.2,6602.0,1179.0,35.0,Contra A Vida Em Sociedade,369.0,2.2,1.7
2024.0,Guimaraes,156513.0,8.9,1.8,7.2,6602.0,1179.0,35.0,Contra O Estado,50.0,2.2,1.7
2024.0,Guimaraes,156513.0,8.9,1.8,7.2,6602.0,1179.0,35.0,"Contra A Identidade Cultural, Integridade Pessoal",12.0,2.2,1.7
2024.0,Guimaraes,156513.0,8.9,1.8,7.2,6602.0,1179.0,35.0,Contra Animais Companhia,25.0,2.2,1.7
2024.0,Guimaraes,156513.0,8.9,1.8,7.2,6602.0,1179.0,35.0,Legislacao Avulsa E Outros,168.0,2.2,1.7
2024.0,Guimaraes,156513.0,8.9,1.8,7.2,6602.0,1179.0,35.0,Total,3032.0,2.2,1.7
2024.0,Horta,14466.0,9.9,8.9,7.7,,1315.4,5.0,Contra As Pessoas,182.0,3.2,2.1
2024.0,Horta,14466.0,9.9,8.9,7.7,,1315.4,5.0,Contra O Patrimonio,152.0,3.2,2.1
2024.0,Horta,14466.0,9.9,8.9,7.7,,1315.4,5.0,Contra A Vida Em Sociedade,52.0,3.2,2.1
2024.0,Horta,14466.0,9.9,8.9,7.7,,1315.4,5.0,Contra O Estado,11.0,3.2,2.1
2024.0,Horta,14466.0,9.9,8.9,7.7,,1315.4,5.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.2,2.1
2024.0,Horta,14466.0,9.9,8.9,7.7,,1315.4,5.0,Contra Animais Companhia,5.0,3.2,2.1
2024.0,Horta,14466.0,9.9,8.9,7.7,,1315.4,5.0,Legislacao Avulsa E Outros,45.0,3.2,2.1
2024.0,Horta,14466.0,9.9,8.9,7.7,,1315.4,5.0,Total,448.0,3.2,2.1
2024.0,Idanha-A-Nova,8541.0,25.2,0.0,5.8,415.0,1171.5,8.0,Contra As Pessoas,117.0,2.3,0.9
2024.0,Idanha-A-Nova,8541.0,25.2,0.0,5.8,415.0,1171.5,8.0,Contra O Patrimonio,201.0,2.3,0.9
2024.0,Idanha-A-Nova,8541.0,25.2,0.0,5.8,415.0,1171.5,8.0,Contra A Vida Em Sociedade,62.0,2.3,0.9
2024.0,Idanha-A-Nova,8541.0,25.2,0.0,5.8,415.0,1171.5,8.0,Contra O Estado,10.0,2.3,0.9
2024.0,Idanha-A-Nova,8541.0,25.2,0.0,5.8,415.0,1171.5,8.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.3,0.9
2024.0,Idanha-A-Nova,8541.0,25.2,0.0,5.8,415.0,1171.5,8.0,Contra Animais Companhia,4.0,2.3,0.9
2024.0,Idanha-A-Nova,8541.0,25.2,0.0,5.8,415.0,1171.5,8.0,Legislacao Avulsa E Outros,29.0,2.3,0.9
2024.0,Idanha-A-Nova,8541.0,25.2,0.0,5.8,415.0,1171.5,8.0,Total,424.0,2.3,0.9
2024.0,Ilhavo,43210.0,9.4,0.0,6.8,1032.0,1403.3,8.0,Contra As Pessoas,330.0,2.1,1.3
2024.0,Ilhavo,43210.0,9.4,0.0,6.8,1032.0,1403.3,8.0,Contra O Patrimonio,609.0,2.1,1.3
2024.0,Ilhavo,43210.0,9.4,0.0,6.8,1032.0,1403.3,8.0,Contra A Vida Em Sociedade,316.0,2.1,1.3
2024.0,Ilhavo,43210.0,9.4,0.0,6.8,1032.0,1403.3,8.0,Contra O Estado,69.0,2.1,1.3
2024.0,Ilhavo,43210.0,9.4,0.0,6.8,1032.0,1403.3,8.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.1,1.3
2024.0,Ilhavo,43210.0,9.4,0.0,6.8,1032.0,1403.3,8.0,Contra Animais Companhia,6.0,2.1,1.3
2024.0,Ilhavo,43210.0,9.4,0.0,6.8,1032.0,1403.3,8.0,Legislacao Avulsa E Outros,134.0,2.1,1.3
2024.0,Ilhavo,43210.0,9.4,0.0,6.8,1032.0,1403.3,8.0,Total,1466.0,2.1,1.3
2024.0,Lagoa,25535.0,9.8,0.0,8.6,826.0,1264.0,8.0,Contra As Pessoas,282.0,2.9,1.9
2024.0,Lagoa,25535.0,9.8,0.0,8.6,826.0,1264.0,8.0,Contra O Patrimonio,736.0,2.9,1.9
2024.0,Lagoa,25535.0,9.8,0.0,8.6,826.0,1264.0,8.0,Contra A Vida Em Sociedade,59.0,2.9,1.9
2024.0,Lagoa,25535.0,9.8,0.0,8.6,826.0,1264.0,8.0,Contra O Estado,,2.9,1.9
2024.0,Lagoa,25535.0,9.8,0.0,8.6,826.0,1264.0,8.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.9,1.9
2024.0,Lagoa,25535.0,9.8,0.0,8.6,826.0,1264.0,8.0,Contra Animais Companhia,,2.9,1.9
2024.0,Lagoa,25535.0,9.8,0.0,8.6,826.0,1264.0,8.0,Legislacao Avulsa E Outros,33.0,2.9,1.9
2024.0,Lagoa,25535.0,9.8,0.0,8.6,826.0,1264.0,8.0,Total,1126.0,2.9,1.9
2024.0,Lagoa [R.A.A.],15130.0,7.6,0.0,8.7,,1173.0,5.0,Contra As Pessoas,273.0,1.1,1.8
2024.0,Lagoa [R.A.A.],15130.0,7.6,0.0,8.7,,1173.0,5.0,Contra O Patrimonio,279.0,1.1,1.8
2024.0,Lagoa [R.A.A.],15130.0,7.6,0.0,8.7,,1173.0,5.0,Contra A Vida Em Sociedade,44.0,1.1,1.8
2024.0,Lagoa [R.A.A.],15130.0,7.6,0.0,8.7,,1173.0,5.0,Contra O Estado,30.0,1.1,1.8
2024.0,Lagoa [R.A.A.],15130.0,7.6,0.0,8.7,,1173.0,5.0,"Contra A Identidade Cultural, Integridade Pessoal",,1.1,1.8
2024.0,Lagoa [R.A.A.],15130.0,7.6,0.0,8.7,,1173.0,5.0,Contra Animais Companhia,0.0,1.1,1.8
2024.0,Lagoa [R.A.A.],15130.0,7.6,0.0,8.7,,1173.0,5.0,Legislacao Avulsa E Outros,44.0,1.1,1.8
2024.0,Lagoa [R.A.A.],15130.0,7.6,0.0,8.7,,1173.0,5.0,Total,670.0,1.1,1.8
2024.0,Lagos,35241.0,10.7,10.5,8.2,1009.0,1185.7,8.0,Contra As Pessoas,434.0,5.1,1.7
2024.0,Lagos,35241.0,10.7,10.5,8.2,1009.0,1185.7,8.0,Contra O Patrimonio,766.0,5.1,1.7
2024.0,Lagos,35241.0,10.7,10.5,8.2,1009.0,1185.7,8.0,Contra A Vida Em Sociedade,134.0,5.1,1.7
2024.0,Lagos,35241.0,10.7,10.5,8.2,1009.0,1185.7,8.0,Contra O Estado,20.0,5.1,1.7
2024.0,Lagos,35241.0,10.7,10.5,8.2,1009.0,1185.7,8.0,"Contra A Identidade Cultural, Integridade Pessoal",,5.1,1.7
2024.0,Lagos,35241.0,10.7,10.5,8.2,1009.0,1185.7,8.0,Contra Animais Companhia,9.0,5.1,1.7
2024.0,Lagos,35241.0,10.7,10.5,8.2,1009.0,1185.7,8.0,Legislacao Avulsa E Outros,125.0,5.1,1.7
2024.0,Lagos,35241.0,10.7,10.5,8.2,1009.0,1185.7,8.0,Total,1490.0,5.1,1.7
2024.0,Lajes Das Flores,1456.0,13.1,0.0,7.6,,1122.0,0.0,Contra As Pessoas,,2.1,2.8
2024.0,Lajes Das Flores,1456.0,13.1,0.0,7.6,,1122.0,0.0,Contra O Patrimonio,,2.1,2.8
2024.0,Lajes Das Flores,1456.0,13.1,0.0,7.6,,1122.0,0.0,Contra A Vida Em Sociedade,,2.1,2.8
2024.0,Lajes Das Flores,1456.0,13.1,0.0,7.6,,1122.0,0.0,Contra O Estado,0.0,2.1,2.8
2024.0,Lajes Das Flores,1456.0,13.1,0.0,7.6,,1122.0,0.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.1,2.8
2024.0,Lajes Das Flores,1456.0,13.1,0.0,7.6,,1122.0,0.0,Contra Animais Companhia,0.0,2.1,2.8
2024.0,Lajes Das Flores,1456.0,13.1,0.0,7.6,,1122.0,0.0,Legislacao Avulsa E Outros,,2.1,2.8
2024.0,Lajes Das Flores,1456.0,13.1,0.0,7.6,,1122.0,0.0,Total,21.0,2.1,2.8
2024.0,Lajes Do Pico,4398.0,15.5,26.3,8.6,,1064.6,2.0,Contra As Pessoas,23.0,2.7,1.1
2024.0,Lajes Do Pico,4398.0,15.5,26.3,8.6,,1064.6,2.0,Contra O Patrimonio,22.0,2.7,1.1
2024.0,Lajes Do Pico,4398.0,15.5,26.3,8.6,,1064.6,2.0,Contra A Vida Em Sociedade,,2.7,1.1
2024.0,Lajes Do Pico,4398.0,15.5,26.3,8.6,,1064.6,2.0,Contra O Estado,,2.7,1.1
2024.0,Lajes Do Pico,4398.0,15.5,26.3,8.6,,1064.6,2.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.7,1.1
2024.0,Lajes Do Pico,4398.0,15.5,26.3,8.6,,1064.6,2.0,Contra Animais Companhia,0.0,2.7,1.1
2024.0,Lajes Do Pico,4398.0,15.5,26.3,8.6,,1064.6,2.0,Legislacao Avulsa E Outros,0.0,2.7,1.1
2024.0,Lajes Do Pico,4398.0,15.5,26.3,8.6,,1064.6,2.0,Total,51.0,2.7,1.1
2024.0,Lamego,24037.0,13.1,0.0,5.1,1487.0,1123.1,12.0,Contra As Pessoas,174.0,3.0,1.7
2024.0,Lamego,24037.0,13.1,0.0,5.1,1487.0,1123.1,12.0,Contra O Patrimonio,228.0,3.0,1.7
2024.0,Lamego,24037.0,13.1,0.0,5.1,1487.0,1123.1,12.0,Contra A Vida Em Sociedade,75.0,3.0,1.7
2024.0,Lamego,24037.0,13.1,0.0,5.1,1487.0,1123.1,12.0,Contra O Estado,11.0,3.0,1.7
2024.0,Lamego,24037.0,13.1,0.0,5.1,1487.0,1123.1,12.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.0,1.7
2024.0,Lamego,24037.0,13.1,0.0,5.1,1487.0,1123.1,12.0,Contra Animais Companhia,3.0,3.0,1.7
2024.0,Lamego,24037.0,13.1,0.0,5.1,1487.0,1123.1,12.0,Legislacao Avulsa E Outros,30.0,3.0,1.7
2024.0,Lamego,24037.0,13.1,0.0,5.1,1487.0,1123.1,12.0,Total,522.0,3.0,1.7
2024.0,Leiria,136006.0,9.9,0.0,8.0,3211.0,1334.9,33.0,Contra As Pessoas,837.0,3.5,1.8
2024.0,Leiria,136006.0,9.9,0.0,8.0,3211.0,1334.9,33.0,Contra O Patrimonio,2042.0,3.5,1.8
2024.0,Leiria,136006.0,9.9,0.0,8.0,3211.0,1334.9,33.0,Contra A Vida Em Sociedade,381.0,3.5,1.8
2024.0,Leiria,136006.0,9.9,0.0,8.0,3211.0,1334.9,33.0,Contra O Estado,59.0,3.5,1.8
2024.0,Leiria,136006.0,9.9,0.0,8.0,3211.0,1334.9,33.0,"Contra A Identidade Cultural, Integridade Pessoal",8.0,3.5,1.8
2024.0,Leiria,136006.0,9.9,0.0,8.0,3211.0,1334.9,33.0,Contra Animais Companhia,11.0,3.5,1.8
2024.0,Leiria,136006.0,9.9,0.0,8.0,3211.0,1334.9,33.0,Legislacao Avulsa E Outros,246.0,3.5,1.8
2024.0,Leiria,136006.0,9.9,0.0,8.0,3211.0,1334.9,33.0,Total,3584.0,3.5,1.8
2024.0,Lisboa,575739.0,11.5,1.7,10.1,18662.0,1985.6,245.0,Contra As Pessoas,5518.0,4.9,1.4
2024.0,Lisboa,575739.0,11.5,1.7,10.1,18662.0,1985.6,245.0,Contra O Patrimonio,19900.0,4.9,1.4
2024.0,Lisboa,575739.0,11.5,1.7,10.1,18662.0,1985.6,245.0,Contra A Vida Em Sociedade,1973.0,4.9,1.4
2024.0,Lisboa,575739.0,11.5,1.7,10.1,18662.0,1985.6,245.0,Contra O Estado,515.0,4.9,1.4
2024.0,Lisboa,575739.0,11.5,1.7,10.1,18662.0,1985.6,245.0,"Contra A Identidade Cultural, Integridade Pessoal",53.0,4.9,1.4
2024.0,Lisboa,575739.0,11.5,1.7,10.1,18662.0,1985.6,245.0,Contra Animais Companhia,82.0,4.9,1.4
2024.0,Lisboa,575739.0,11.5,1.7,10.1,18662.0,1985.6,245.0,Legislacao Avulsa E Outros,2812.0,4.9,1.4
2024.0,Lisboa,575739.0,11.5,1.7,10.1,18662.0,1985.6,245.0,Total,30853.0,4.9,1.4
2024.0,Loule,75764.0,11.6,6.3,10.6,2000.0,1264.5,15.0,Contra As Pessoas,1107.0,2.8,1.4
2024.0,Loule,75764.0,11.6,6.3,10.6,2000.0,1264.5,15.0,Contra O Patrimonio,2592.0,2.8,1.4
2024.0,Loule,75764.0,11.6,6.3,10.6,2000.0,1264.5,15.0,Contra A Vida Em Sociedade,512.0,2.8,1.4
2024.0,Loule,75764.0,11.6,6.3,10.6,2000.0,1264.5,15.0,Contra O Estado,86.0,2.8,1.4
2024.0,Loule,75764.0,11.6,6.3,10.6,2000.0,1264.5,15.0,"Contra A Identidade Cultural, Integridade Pessoal",4.0,2.8,1.4
2024.0,Loule,75764.0,11.6,6.3,10.6,2000.0,1264.5,15.0,Contra Animais Companhia,12.0,2.8,1.4
2024.0,Loule,75764.0,11.6,6.3,10.6,2000.0,1264.5,15.0,Legislacao Avulsa E Outros,337.0,2.8,1.4
2024.0,Loule,75764.0,11.6,6.3,10.6,2000.0,1264.5,15.0,Total,4650.0,2.8,1.4
2024.0,Loures,209877.0,9.8,3.0,11.1,6038.0,1440.3,54.0,Contra As Pessoas,1866.0,2.6,1.5
2024.0,Loures,209877.0,9.8,3.0,11.1,6038.0,1440.3,54.0,Contra O Patrimonio,3428.0,2.6,1.5
2024.0,Loures,209877.0,9.8,3.0,11.1,6038.0,1440.3,54.0,Contra A Vida Em Sociedade,454.0,2.6,1.5
2024.0,Loures,209877.0,9.8,3.0,11.1,6038.0,1440.3,54.0,Contra O Estado,91.0,2.6,1.5
2024.0,Loures,209877.0,9.8,3.0,11.1,6038.0,1440.3,54.0,"Contra A Identidade Cultural, Integridade Pessoal",10.0,2.6,1.5
2024.0,Loures,209877.0,9.8,3.0,11.1,6038.0,1440.3,54.0,Contra Animais Companhia,44.0,2.6,1.5
2024.0,Loures,209877.0,9.8,3.0,11.1,6038.0,1440.3,54.0,Legislacao Avulsa E Outros,317.0,2.6,1.5
2024.0,Loures,209877.0,9.8,3.0,11.1,6038.0,1440.3,54.0,Total,6210.0,2.6,1.5
2024.0,Lourinha,28978.0,11.5,0.0,7.9,645.0,1169.6,6.0,Contra As Pessoas,263.0,4.1,0.8
2024.0,Lourinha,28978.0,11.5,0.0,7.9,645.0,1169.6,6.0,Contra O Patrimonio,402.0,4.1,0.8
2024.0,Lourinha,28978.0,11.5,0.0,7.9,645.0,1169.6,6.0,Contra A Vida Em Sociedade,85.0,4.1,0.8
2024.0,Lourinha,28978.0,11.5,0.0,7.9,645.0,1169.6,6.0,Contra O Estado,8.0,4.1,0.8
2024.0,Lourinha,28978.0,11.5,0.0,7.9,645.0,1169.6,6.0,"Contra A Identidade Cultural, Integridade Pessoal",,4.1,0.8
2024.0,Lourinha,28978.0,11.5,0.0,7.9,645.0,1169.6,6.0,Contra Animais Companhia,4.0,4.1,0.8
2024.0,Lourinha,28978.0,11.5,0.0,7.9,645.0,1169.6,6.0,Legislacao Avulsa E Outros,31.0,4.1,0.8
2024.0,Lourinha,28978.0,11.5,0.0,7.9,645.0,1169.6,6.0,Total,793.0,4.1,0.8
2024.0,Lousa,17662.0,11.6,0.0,6.2,516.0,1220.6,5.0,Contra As Pessoas,80.0,3.0,2.7
2024.0,Lousa,17662.0,11.6,0.0,6.2,516.0,1220.6,5.0,Contra O Patrimonio,132.0,3.0,2.7
2024.0,Lousa,17662.0,11.6,0.0,6.2,516.0,1220.6,5.0,Contra A Vida Em Sociedade,50.0,3.0,2.7
2024.0,Lousa,17662.0,11.6,0.0,6.2,516.0,1220.6,5.0,Contra O Estado,8.0,3.0,2.7
2024.0,Lousa,17662.0,11.6,0.0,6.2,516.0,1220.6,5.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.0,2.7
2024.0,Lousa,17662.0,11.6,0.0,6.2,516.0,1220.6,5.0,Contra Animais Companhia,4.0,3.0,2.7
2024.0,Lousa,17662.0,11.6,0.0,6.2,516.0,1220.6,5.0,Legislacao Avulsa E Outros,29.0,3.0,2.7
2024.0,Lousa,17662.0,11.6,0.0,6.2,516.0,1220.6,5.0,Total,303.0,3.0,2.7
2024.0,Lousada,48652.0,7.8,0.0,7.5,1585.0,1076.2,9.0,Contra As Pessoas,309.0,2.6,1.6
2024.0,Lousada,48652.0,7.8,0.0,7.5,1585.0,1076.2,9.0,Contra O Patrimonio,366.0,2.6,1.6
2024.0,Lousada,48652.0,7.8,0.0,7.5,1585.0,1076.2,9.0,Contra A Vida Em Sociedade,183.0,2.6,1.6
2024.0,Lousada,48652.0,7.8,0.0,7.5,1585.0,1076.2,9.0,Contra O Estado,22.0,2.6,1.6
2024.0,Lousada,48652.0,7.8,0.0,7.5,1585.0,1076.2,9.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.6,1.6
2024.0,Lousada,48652.0,7.8,0.0,7.5,1585.0,1076.2,9.0,Contra Animais Companhia,4.0,2.6,1.6
2024.0,Lousada,48652.0,7.8,0.0,7.5,1585.0,1076.2,9.0,Legislacao Avulsa E Outros,78.0,2.6,1.6
2024.0,Lousada,48652.0,7.8,0.0,7.5,1585.0,1076.2,9.0,Total,962.0,2.6,1.6
2024.0,Macao,6399.0,23.1,0.0,3.9,121.0,1072.8,5.0,Contra As Pessoas,61.0,1.6,0.5
2024.0,Macao,6399.0,23.1,0.0,3.9,121.0,1072.8,5.0,Contra O Patrimonio,112.0,1.6,0.5
2024.0,Macao,6399.0,23.1,0.0,3.9,121.0,1072.8,5.0,Contra A Vida Em Sociedade,29.0,1.6,0.5
2024.0,Macao,6399.0,23.1,0.0,3.9,121.0,1072.8,5.0,Contra O Estado,,1.6,0.5
2024.0,Macao,6399.0,23.1,0.0,3.9,121.0,1072.8,5.0,"Contra A Identidade Cultural, Integridade Pessoal",,1.6,0.5
2024.0,Macao,6399.0,23.1,0.0,3.9,121.0,1072.8,5.0,Contra Animais Companhia,,1.6,0.5
2024.0,Macao,6399.0,23.1,0.0,3.9,121.0,1072.8,5.0,Legislacao Avulsa E Outros,8.0,1.6,0.5
2024.0,Macao,6399.0,23.1,0.0,3.9,121.0,1072.8,5.0,Total,215.0,1.6,0.5
2024.0,Macedo De Cavaleiros,14253.0,14.7,0.0,4.4,557.0,1108.0,4.0,Contra As Pessoas,159.0,3.4,0.8
2024.0,Macedo De Cavaleiros,14253.0,14.7,0.0,4.4,557.0,1108.0,4.0,Contra O Patrimonio,149.0,3.4,0.8
2024.0,Macedo De Cavaleiros,14253.0,14.7,0.0,4.4,557.0,1108.0,4.0,Contra A Vida Em Sociedade,40.0,3.4,0.8
2024.0,Macedo De Cavaleiros,14253.0,14.7,0.0,4.4,557.0,1108.0,4.0,Contra O Estado,,3.4,0.8
2024.0,Macedo De Cavaleiros,14253.0,14.7,0.0,4.4,557.0,1108.0,4.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.4,0.8
2024.0,Macedo De Cavaleiros,14253.0,14.7,0.0,4.4,557.0,1108.0,4.0,Contra Animais Companhia,,3.4,0.8
2024.0,Macedo De Cavaleiros,14253.0,14.7,0.0,4.4,557.0,1108.0,4.0,Legislacao Avulsa E Outros,11.0,3.4,0.8
2024.0,Macedo De Cavaleiros,14253.0,14.7,0.0,4.4,557.0,1108.0,4.0,Total,364.0,3.4,0.8
2024.0,Machico,19679.0,11.8,24.4,6.3,,1229.7,5.0,Contra As Pessoas,192.0,4.5,2.0
2024.0,Machico,19679.0,11.8,24.4,6.3,,1229.7,5.0,Contra O Patrimonio,176.0,4.5,2.0
2024.0,Machico,19679.0,11.8,24.4,6.3,,1229.7,5.0,Contra A Vida Em Sociedade,66.0,4.5,2.0
2024.0,Machico,19679.0,11.8,24.4,6.3,,1229.7,5.0,Contra O Estado,,4.5,2.0
2024.0,Machico,19679.0,11.8,24.4,6.3,,1229.7,5.0,"Contra A Identidade Cultural, Integridade Pessoal",,4.5,2.0
